Program,Year,Period,State,State ANSI,Data Item,Value
SURVEY,2022,WEEK #38,MISSOURI,29,GOOD,42
SURVEY,2022,WEEK #38,MISSOURI,29,POOR,16
SURVEY,2022,WEEK #38,MISSOURI,29,VERY POOR,9
SURVEY,2022,WEEK #38,OHIO,39,EXCELLENT,11
SURVEY,2022,WEEK #38,OHIO,39,FAIR,24
SURVEY,2022,WEEK #38,OHIO,39,GOOD,49
SURVEY,2022,WEEK #38,OHIO,39,POOR,11
SURVEY,2022,WEEK #38,OHIO,39,VERY POOR,5
SURVEY,2022,WEEK #38,WISCONSIN,55,EXCELLENT,25
SURVEY,2022,WEEK #38,WISCONSIN,55,FAIR,17
SURVEY,2022,WEEK #38,WISCONSIN,55,GOOD,53
SURVEY,2022,WEEK #38,WISCONSIN,55,POOR,4
SURVEY,2022,WEEK #38,WISCONSIN,55,VERY POOR,1
SURVEY,2022,WEEK #39,KANSAS,20,EXCELLENT,2
SURVEY,2022,WEEK #39,KANSAS,20,FAIR,24
SURVEY,2022,WEEK #39,KANSAS,20,GOOD,20
SURVEY,2022,WEEK #39,KANSAS,20,POOR,26
SURVEY,2022,WEEK #39,KANSAS,20,VERY POOR,28
SURVEY,2022,WEEK #39,MISSOURI,29,EXCELLENT,6
SURVEY,2022,WEEK #39,MISSOURI,29,FAIR,26
SURVEY,2022,WEEK #39,MISSOURI,29,GOOD,44
SURVEY,2022,WEEK #39,MISSOURI,29,POOR,14
SURVEY,2022,WEEK #39,MISSOURI,29,VERY POOR,10
SURVEY,2022,WEEK #39,OHIO,39,EXCELLENT,9
SURVEY,2022,WEEK #39,OHIO,39,FAIR,23
SURVEY,2022,WEEK #39,OHIO,39,GOOD,55
SURVEY,2022,WEEK #39,OHIO,39,POOR,9
SURVEY,2022,WEEK #39,OHIO,39,VERY POOR,4
SURVEY,2022,WEEK #39,WISCONSIN,55,EXCELLENT,21
SURVEY,2022,WEEK #39,WISCONSIN,55,FAIR,18
SURVEY,2022,WEEK #39,WISCONSIN,55,GOOD,58
SURVEY,2022,WEEK #39,WISCONSIN,55,POOR,3
SURVEY,2022,WEEK #39,WISCONSIN,55,VERY POOR,0
SURVEY,2022,WEEK #40,KANSAS,20,EXCELLENT,2
SURVEY,2022,WEEK #40,KANSAS,20,FAIR,24
SURVEY,2022,WEEK #40,KANSAS,20,GOOD,20
SURVEY,2022,WEEK #40,KANSAS,20,POOR,26
SURVEY,2022,WEEK #40,KANSAS,20,VERY POOR,28
SURVEY,2022,WEEK #40,MISSOURI,29,EXCELLENT,9
SURVEY,2022,WEEK #40,MISSOURI,29,FAIR,26
SURVEY,2022,WEEK #40,MISSOURI,29,GOOD,41
SURVEY,2022,WEEK #40,MISSOURI,29,POOR,15
SURVEY,2022,WEEK #40,MISSOURI,29,VERY POOR,9
SURVEY,2022,WEEK #40,OHIO,39,EXCELLENT,11
SURVEY,2022,WEEK #40,OHIO,39,FAIR,23
SURVEY,2022,WEEK #40,OHIO,39,GOOD,54
SURVEY,2022,WEEK #40,OHIO,39,POOR,8
SURVEY,2022,WEEK #40,OHIO,39,VERY POOR,4
SURVEY,2022,WEEK #40,WISCONSIN,55,EXCELLENT,19
SURVEY,2022,WEEK #40,WISCONSIN,55,FAIR,18
SURVEY,2022,WEEK #40,WISCONSIN,55,GOOD,59
SURVEY,2022,WEEK #40,WISCONSIN,55,POOR,4
SURVEY,2022,WEEK #40,WISCONSIN,55,VERY POOR,0
SURVEY,2022,WEEK #41,KANSAS,20,EXCELLENT,2
SURVEY,2022,WEEK #41,KANSAS,20,FAIR,24
SURVEY,2022,WEEK #41,KANSAS,20,GOOD,20
SURVEY,2022,WEEK #41,KANSAS,20,POOR,26
SURVEY,2022,WEEK #41,KANSAS,20,VERY POOR,28
SURVEY,2022,WEEK #41,MISSOURI,29,EXCELLENT,9
SURVEY,2022,WEEK #41,MISSOURI,29,FAIR,26
SURVEY,2022,WEEK #41,MISSOURI,29,GOOD,41
SURVEY,2022,WEEK #41,MISSOURI,29,POOR,15
SURVEY,2022,WEEK #41,MISSOURI,29,VERY POOR,9
SURVEY,2022,WEEK #41,OHIO,39,EXCELLENT,12
SURVEY,2022,WEEK #41,OHIO,39,FAIR,25
SURVEY,2022,WEEK #41,OHIO,39,GOOD,50
SURVEY,2022,WEEK #41,OHIO,39,POOR,9
SURVEY,2022,WEEK #41,OHIO,39,VERY POOR,4
SURVEY,2022,WEEK #41,WISCONSIN,55,EXCELLENT,21
SURVEY,2022,WEEK #41,WISCONSIN,55,FAIR,18
SURVEY,2022,WEEK #41,WISCONSIN,55,GOOD,57
SURVEY,2022,WEEK #41,WISCONSIN,55,POOR,4
SURVEY,2022,WEEK #41,WISCONSIN,55,VERY POOR,0
SURVEY,2022,WEEK #42,OHIO,39,EXCELLENT,12
SURVEY,2022,WEEK #42,OHIO,39,FAIR,27
SURVEY,2022,WEEK #42,OHIO,39,GOOD,48
SURVEY,2022,WEEK #42,OHIO,39,POOR,10
SURVEY,2022,WEEK #42,OHIO,39,VERY POOR,3
SURVEY,2022,WEEK #42,WISCONSIN,55,EXCELLENT,22
SURVEY,2022,WEEK #42,WISCONSIN,55,FAIR,18
SURVEY,2022,WEEK #42,WISCONSIN,55,GOOD,55
SURVEY,2022,WEEK #42,WISCONSIN,55,POOR,4
SURVEY,2022,WEEK #42,WISCONSIN,55,VERY POOR,1
SURVEY,2022,WEEK #43,OHIO,39,EXCELLENT,10
SURVEY,2022,WEEK #43,OHIO,39,FAIR,28
SURVEY,2022,WEEK #43,OHIO,39,GOOD,51
SURVEY,2022,WEEK #43,OHIO,39,POOR,9
SURVEY,2022,WEEK #43,OHIO,39,VERY POOR,2
SURVEY,2022,WEEK #43,WISCONSIN,55,EXCELLENT,23
SURVEY,2022,WEEK #43,WISCONSIN,55,FAIR,17
SURVEY,2022,WEEK #43,WISCONSIN,55,GOOD,57
SURVEY,2022,WEEK #43,WISCONSIN,55,POOR,2
SURVEY,2022,WEEK #43,WISCONSIN,55,VERY POOR,1
SURVEY,2022,WEEK #44,WISCONSIN,55,EXCELLENT,22
SURVEY,2022,WEEK #44,WISCONSIN,55,FAIR,18
SURVEY,2022,WEEK #44,WISCONSIN,55,GOOD,57
SURVEY,2022,WEEK #44,WISCONSIN,55,POOR,2
SURVEY,2022,WEEK #44,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #19,VIRGINIA,51,EXCELLENT,7
SURVEY,2021,WEEK #19,VIRGINIA,51,FAIR,29
SURVEY,2021,WEEK #19,VIRGINIA,51,GOOD,63
SURVEY,2021,WEEK #19,VIRGINIA,51,POOR,1
SURVEY,2021,WEEK #19,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #20,MISSOURI,29,EXCELLENT,4
SURVEY,2021,WEEK #20,MISSOURI,29,FAIR,33
SURVEY,2021,WEEK #20,MISSOURI,29,GOOD,59
SURVEY,2021,WEEK #20,MISSOURI,29,POOR,3
SURVEY,2021,WEEK #20,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #20,VIRGINIA,51,EXCELLENT,5
SURVEY,2021,WEEK #20,VIRGINIA,51,FAIR,33
SURVEY,2021,WEEK #20,VIRGINIA,51,GOOD,54
SURVEY,2021,WEEK #20,VIRGINIA,51,POOR,8
SURVEY,2021,WEEK #20,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #21,KANSAS,20,EXCELLENT,9
SURVEY,2021,WEEK #21,KANSAS,20,FAIR,19
SURVEY,2021,WEEK #21,KANSAS,20,GOOD,65
SURVEY,2021,WEEK #21,KANSAS,20,POOR,5
SURVEY,2021,WEEK #21,KANSAS,20,VERY POOR,2
SURVEY,2021,WEEK #21,MISSOURI,29,EXCELLENT,3
SURVEY,2021,WEEK #21,MISSOURI,29,FAIR,30
SURVEY,2021,WEEK #21,MISSOURI,29,GOOD,59
SURVEY,2021,WEEK #21,MISSOURI,29,POOR,6
SURVEY,2021,WEEK #21,MISSOURI,29,VERY POOR,2
SURVEY,2021,WEEK #21,OHIO,39,EXCELLENT,8
SURVEY,2021,WEEK #21,OHIO,39,FAIR,19
SURVEY,2021,WEEK #21,OHIO,39,GOOD,71
SURVEY,2021,WEEK #21,OHIO,39,POOR,2
SURVEY,2021,WEEK #21,OHIO,39,VERY POOR,0
SURVEY,2021,WEEK #21,VIRGINIA,51,EXCELLENT,2
SURVEY,2021,WEEK #21,VIRGINIA,51,FAIR,38
SURVEY,2021,WEEK #21,VIRGINIA,51,GOOD,51
SURVEY,2021,WEEK #21,VIRGINIA,51,POOR,9
SURVEY,2021,WEEK #21,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #21,WISCONSIN,55,EXCELLENT,18
SURVEY,2021,WEEK #21,WISCONSIN,55,FAIR,16
SURVEY,2021,WEEK #21,WISCONSIN,55,GOOD,63
SURVEY,2021,WEEK #21,WISCONSIN,55,POOR,3
SURVEY,2021,WEEK #21,WISCONSIN,55,VERY POOR,0
SURVEY,2021,WEEK #22,KANSAS,20,EXCELLENT,10
SURVEY,2021,WEEK #22,KANSAS,20,FAIR,19
SURVEY,2021,WEEK #22,KANSAS,20,GOOD,66
SURVEY,2021,WEEK #22,KANSAS,20,POOR,4
SURVEY,2021,WEEK #22,KANSAS,20,VERY POOR,1
SURVEY,2021,WEEK #22,MISSOURI,29,EXCELLENT,3
SURVEY,2021,WEEK #22,MISSOURI,29,FAIR,34
SURVEY,2021,WEEK #22,MISSOURI,29,GOOD,54
SURVEY,2021,WEEK #22,MISSOURI,29,POOR,8
SURVEY,2021,WEEK #22,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #22,OHIO,39,EXCELLENT,14
SURVEY,2021,WEEK #22,OHIO,39,FAIR,23
SURVEY,2021,WEEK #22,OHIO,39,GOOD,62
SURVEY,2021,WEEK #22,OHIO,39,POOR,1
SURVEY,2021,WEEK #22,OHIO,39,VERY POOR,0
SURVEY,2021,WEEK #22,VIRGINIA,51,EXCELLENT,5
SURVEY,2021,WEEK #22,VIRGINIA,51,FAIR,35
SURVEY,2021,WEEK #22,VIRGINIA,51,GOOD,55
SURVEY,2021,WEEK #22,VIRGINIA,51,POOR,4
SURVEY,2021,WEEK #22,VIRGINIA,51,VERY POOR,1
SURVEY,2021,WEEK #22,WISCONSIN,55,EXCELLENT,22
SURVEY,2021,WEEK #22,WISCONSIN,55,FAIR,18
SURVEY,2021,WEEK #22,WISCONSIN,55,GOOD,54
SURVEY,2021,WEEK #22,WISCONSIN,55,POOR,5
SURVEY,2021,WEEK #22,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #23,KANSAS,20,EXCELLENT,10
SURVEY,2021,WEEK #23,KANSAS,20,FAIR,22
SURVEY,2021,WEEK #23,KANSAS,20,GOOD,65
SURVEY,2021,WEEK #23,KANSAS,20,POOR,3
SURVEY,2021,WEEK #23,KANSAS,20,VERY POOR,0
SURVEY,2021,WEEK #23,MISSOURI,29,EXCELLENT,5
SURVEY,2021,WEEK #23,MISSOURI,29,FAIR,36
SURVEY,2021,WEEK #23,MISSOURI,29,GOOD,51
SURVEY,2021,WEEK #23,MISSOURI,29,POOR,7
SURVEY,2021,WEEK #23,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #23,OHIO,39,EXCELLENT,15
SURVEY,2021,WEEK #23,OHIO,39,FAIR,25
SURVEY,2021,WEEK #23,OHIO,39,GOOD,57
SURVEY,2021,WEEK #23,OHIO,39,POOR,3
SURVEY,2021,WEEK #23,OHIO,39,VERY POOR,0
SURVEY,2021,WEEK #23,VIRGINIA,51,EXCELLENT,6
SURVEY,2021,WEEK #23,VIRGINIA,51,FAIR,27
SURVEY,2021,WEEK #23,VIRGINIA,51,GOOD,61
SURVEY,2021,WEEK #23,VIRGINIA,51,POOR,6
SURVEY,2021,WEEK #23,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #23,WISCONSIN,55,EXCELLENT,14
SURVEY,2021,WEEK #23,WISCONSIN,55,FAIR,22
SURVEY,2021,WEEK #23,WISCONSIN,55,GOOD,57
SURVEY,2021,WEEK #23,WISCONSIN,55,POOR,5
SURVEY,2021,WEEK #23,WISCONSIN,55,VERY POOR,2
SURVEY,2021,WEEK #24,KANSAS,20,EXCELLENT,8
SURVEY,2021,WEEK #24,KANSAS,20,FAIR,23
SURVEY,2021,WEEK #24,KANSAS,20,GOOD,63
SURVEY,2021,WEEK #24,KANSAS,20,POOR,5
SURVEY,2021,WEEK #24,KANSAS,20,VERY POOR,1
SURVEY,2021,WEEK #24,MISSOURI,29,EXCELLENT,5
SURVEY,2021,WEEK #24,MISSOURI,29,FAIR,36
SURVEY,2021,WEEK #24,MISSOURI,29,GOOD,52
SURVEY,2021,WEEK #24,MISSOURI,29,POOR,6
SURVEY,2021,WEEK #24,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #24,OHIO,39,EXCELLENT,16
SURVEY,2021,WEEK #24,OHIO,39,FAIR,21
SURVEY,2021,WEEK #24,OHIO,39,GOOD,60
SURVEY,2021,WEEK #24,OHIO,39,POOR,3
SURVEY,2021,WEEK #24,OHIO,39,VERY POOR,0
SURVEY,2021,WEEK #24,VIRGINIA,51,EXCELLENT,9
SURVEY,2021,WEEK #24,VIRGINIA,51,FAIR,19
SURVEY,2021,WEEK #24,VIRGINIA,51,GOOD,67
SURVEY,2021,WEEK #24,VIRGINIA,51,POOR,4
SURVEY,2021,WEEK #24,VIRGINIA,51,VERY POOR,1
SURVEY,2021,WEEK #24,WISCONSIN,55,EXCELLENT,14
SURVEY,2021,WEEK #24,WISCONSIN,55,FAIR,24
SURVEY,2021,WEEK #24,WISCONSIN,55,GOOD,55
SURVEY,2021,WEEK #24,WISCONSIN,55,POOR,5
SURVEY,2021,WEEK #24,WISCONSIN,55,VERY POOR,2
SURVEY,2021,WEEK #25,KANSAS,20,EXCELLENT,8
SURVEY,2021,WEEK #25,KANSAS,20,FAIR,25
SURVEY,2021,WEEK #25,KANSAS,20,GOOD,61
SURVEY,2021,WEEK #25,KANSAS,20,POOR,5
SURVEY,2021,WEEK #25,KANSAS,20,VERY POOR,1
SURVEY,2021,WEEK #25,MISSOURI,29,EXCELLENT,7
SURVEY,2021,WEEK #25,MISSOURI,29,FAIR,32
SURVEY,2021,WEEK #25,MISSOURI,29,GOOD,51
SURVEY,2021,WEEK #25,MISSOURI,29,POOR,9
SURVEY,2021,WEEK #25,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #25,OHIO,39,EXCELLENT,15
SURVEY,2021,WEEK #25,OHIO,39,FAIR,24
SURVEY,2021,WEEK #25,OHIO,39,GOOD,56
SURVEY,2021,WEEK #25,OHIO,39,POOR,4
SURVEY,2021,WEEK #25,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #25,VIRGINIA,51,EXCELLENT,8
SURVEY,2021,WEEK #25,VIRGINIA,51,FAIR,28
SURVEY,2021,WEEK #25,VIRGINIA,51,GOOD,58
SURVEY,2021,WEEK #25,VIRGINIA,51,POOR,5
SURVEY,2021,WEEK #25,VIRGINIA,51,VERY POOR,1
SURVEY,2021,WEEK #25,WISCONSIN,55,EXCELLENT,16
SURVEY,2021,WEEK #25,WISCONSIN,55,FAIR,25
SURVEY,2021,WEEK #25,WISCONSIN,55,GOOD,53
SURVEY,2021,WEEK #25,WISCONSIN,55,POOR,5
SURVEY,2021,WEEK #25,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #26,KANSAS,20,EXCELLENT,11
SURVEY,2021,WEEK #26,KANSAS,20,FAIR,20
SURVEY,2021,WEEK #26,KANSAS,20,GOOD,64
SURVEY,2021,WEEK #26,KANSAS,20,POOR,4
SURVEY,2021,WEEK #26,KANSAS,20,VERY POOR,1
SURVEY,2021,WEEK #26,MISSOURI,29,EXCELLENT,6
SURVEY,2021,WEEK #26,MISSOURI,29,FAIR,31
SURVEY,2021,WEEK #26,MISSOURI,29,GOOD,53
SURVEY,2021,WEEK #26,MISSOURI,29,POOR,8
SURVEY,2021,WEEK #26,MISSOURI,29,VERY POOR,2
SURVEY,2021,WEEK #26,OHIO,39,EXCELLENT,15
SURVEY,2021,WEEK #26,OHIO,39,FAIR,16
SURVEY,2021,WEEK #26,OHIO,39,GOOD,65
SURVEY,2021,WEEK #26,OHIO,39,POOR,3
SURVEY,2021,WEEK #26,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #26,VIRGINIA,51,EXCELLENT,9
SURVEY,2021,WEEK #26,VIRGINIA,51,FAIR,28
SURVEY,2021,WEEK #26,VIRGINIA,51,GOOD,55
SURVEY,2021,WEEK #26,VIRGINIA,51,POOR,7
SURVEY,2021,WEEK #26,VIRGINIA,51,VERY POOR,1
SURVEY,2021,WEEK #26,WISCONSIN,55,EXCELLENT,21
SURVEY,2021,WEEK #26,WISCONSIN,55,FAIR,19
SURVEY,2021,WEEK #26,WISCONSIN,55,GOOD,54
SURVEY,2021,WEEK #26,WISCONSIN,55,POOR,5
SURVEY,2021,WEEK #26,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #27,KANSAS,20,EXCELLENT,12
SURVEY,2021,WEEK #27,KANSAS,20,FAIR,25
SURVEY,2021,WEEK #27,KANSAS,20,GOOD,58
SURVEY,2021,WEEK #27,KANSAS,20,POOR,4
SURVEY,2021,WEEK #27,KANSAS,20,VERY POOR,1
SURVEY,2021,WEEK #27,MISSOURI,29,EXCELLENT,8
SURVEY,2021,WEEK #27,MISSOURI,29,FAIR,30
SURVEY,2021,WEEK #27,MISSOURI,29,GOOD,53
SURVEY,2021,WEEK #27,MISSOURI,29,POOR,7
SURVEY,2021,WEEK #27,MISSOURI,29,VERY POOR,2
SURVEY,2021,WEEK #27,OHIO,39,EXCELLENT,21
SURVEY,2021,WEEK #27,OHIO,39,FAIR,16
SURVEY,2021,WEEK #27,OHIO,39,GOOD,58
SURVEY,2021,WEEK #27,OHIO,39,POOR,4
SURVEY,2021,WEEK #27,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #27,VIRGINIA,51,EXCELLENT,11
SURVEY,2021,WEEK #27,VIRGINIA,51,FAIR,24
SURVEY,2021,WEEK #27,VIRGINIA,51,GOOD,59
SURVEY,2021,WEEK #27,VIRGINIA,51,POOR,5
SURVEY,2021,WEEK #27,VIRGINIA,51,VERY POOR,1
SURVEY,2021,WEEK #27,WISCONSIN,55,EXCELLENT,26
SURVEY,2021,WEEK #27,WISCONSIN,55,FAIR,18
SURVEY,2021,WEEK #27,WISCONSIN,55,GOOD,51
SURVEY,2021,WEEK #27,WISCONSIN,55,POOR,4
SURVEY,2021,WEEK #27,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #28,KANSAS,20,EXCELLENT,12
SURVEY,2021,WEEK #28,KANSAS,20,FAIR,19
SURVEY,2021,WEEK #28,KANSAS,20,GOOD,62
SURVEY,2021,WEEK #28,KANSAS,20,POOR,5
SURVEY,2021,WEEK #28,KANSAS,20,VERY POOR,2
SURVEY,2021,WEEK #28,MISSOURI,29,EXCELLENT,9
SURVEY,2021,WEEK #28,MISSOURI,29,FAIR,29
SURVEY,2021,WEEK #28,MISSOURI,29,GOOD,53
SURVEY,2021,WEEK #28,MISSOURI,29,POOR,7
SURVEY,2021,WEEK #28,MISSOURI,29,VERY POOR,2
SURVEY,2021,WEEK #28,OHIO,39,EXCELLENT,21
SURVEY,2021,WEEK #28,OHIO,39,FAIR,20
SURVEY,2021,WEEK #28,OHIO,39,GOOD,54
SURVEY,2021,WEEK #28,OHIO,39,POOR,4
SURVEY,2021,WEEK #28,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #28,VIRGINIA,51,EXCELLENT,11
SURVEY,2021,WEEK #28,VIRGINIA,51,FAIR,26
SURVEY,2021,WEEK #28,VIRGINIA,51,GOOD,55
SURVEY,2021,WEEK #28,VIRGINIA,51,POOR,8
SURVEY,2021,WEEK #28,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #28,WISCONSIN,55,EXCELLENT,28
SURVEY,2021,WEEK #28,WISCONSIN,55,FAIR,19
SURVEY,2021,WEEK #28,WISCONSIN,55,GOOD,48
SURVEY,2021,WEEK #28,WISCONSIN,55,POOR,4
SURVEY,2021,WEEK #28,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #29,KANSAS,20,EXCELLENT,11
SURVEY,2021,WEEK #29,KANSAS,20,FAIR,24
SURVEY,2021,WEEK #29,KANSAS,20,GOOD,58
SURVEY,2021,WEEK #29,KANSAS,20,POOR,6
SURVEY,2021,WEEK #29,KANSAS,20,VERY POOR,1
SURVEY,2021,WEEK #29,MISSOURI,29,EXCELLENT,10
SURVEY,2021,WEEK #29,MISSOURI,29,FAIR,26
SURVEY,2021,WEEK #29,MISSOURI,29,GOOD,56
SURVEY,2021,WEEK #29,MISSOURI,29,POOR,7
SURVEY,2021,WEEK #29,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #29,OHIO,39,EXCELLENT,17
SURVEY,2021,WEEK #29,OHIO,39,FAIR,19
SURVEY,2021,WEEK #29,OHIO,39,GOOD,59
SURVEY,2021,WEEK #29,OHIO,39,POOR,4
SURVEY,2021,WEEK #29,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #29,VIRGINIA,51,EXCELLENT,19
SURVEY,2021,WEEK #29,VIRGINIA,51,FAIR,26
SURVEY,2021,WEEK #29,VIRGINIA,51,GOOD,48
SURVEY,2021,WEEK #29,VIRGINIA,51,POOR,7
SURVEY,2021,WEEK #29,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #29,WISCONSIN,55,EXCELLENT,23
SURVEY,2021,WEEK #29,WISCONSIN,55,FAIR,20
SURVEY,2021,WEEK #29,WISCONSIN,55,GOOD,52
SURVEY,2021,WEEK #29,WISCONSIN,55,POOR,4
SURVEY,2021,WEEK #29,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #30,KANSAS,20,EXCELLENT,11
SURVEY,2021,WEEK #30,KANSAS,20,FAIR,25
SURVEY,2021,WEEK #30,KANSAS,20,GOOD,54
SURVEY,2021,WEEK #30,KANSAS,20,POOR,8
SURVEY,2021,WEEK #30,KANSAS,20,VERY POOR,2
SURVEY,2021,WEEK #30,MISSOURI,29,EXCELLENT,10
SURVEY,2021,WEEK #30,MISSOURI,29,FAIR,28
SURVEY,2021,WEEK #30,MISSOURI,29,GOOD,54
SURVEY,2021,WEEK #30,MISSOURI,29,POOR,7
SURVEY,2021,WEEK #30,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #30,OHIO,39,EXCELLENT,21
SURVEY,2021,WEEK #30,OHIO,39,FAIR,17
SURVEY,2021,WEEK #30,OHIO,39,GOOD,59
SURVEY,2021,WEEK #30,OHIO,39,POOR,3
SURVEY,2021,WEEK #30,OHIO,39,VERY POOR,0
SURVEY,2021,WEEK #30,VIRGINIA,51,EXCELLENT,19
SURVEY,2021,WEEK #30,VIRGINIA,51,FAIR,21
SURVEY,2021,WEEK #30,VIRGINIA,51,GOOD,57
SURVEY,2021,WEEK #30,VIRGINIA,51,POOR,3
SURVEY,2021,WEEK #30,VIRGINIA,51,VERY POOR,0
SURVEY,2021,WEEK #30,WISCONSIN,55,EXCELLENT,27
SURVEY,2021,WEEK #30,WISCONSIN,55,FAIR,20
SURVEY,2021,WEEK #30,WISCONSIN,55,GOOD,48
SURVEY,2021,WEEK #30,WISCONSIN,55,POOR,3
SURVEY,2021,WEEK #30,WISCONSIN,55,VERY POOR,2
SURVEY,2021,WEEK #31,KANSAS,20,EXCELLENT,11
SURVEY,2021,WEEK #31,KANSAS,20,FAIR,26
SURVEY,2021,WEEK #31,KANSAS,20,GOOD,54
SURVEY,2021,WEEK #31,KANSAS,20,POOR,7
SURVEY,2021,WEEK #31,KANSAS,20,VERY POOR,2
SURVEY,2021,WEEK #31,MISSOURI,29,EXCELLENT,15
SURVEY,2021,WEEK #31,MISSOURI,29,FAIR,23
SURVEY,2021,WEEK #31,MISSOURI,29,GOOD,55
SURVEY,2021,WEEK #31,MISSOURI,29,POOR,6
SURVEY,2021,WEEK #31,MISSOURI,29,VERY POOR,1
SURVEY,2021,WEEK #31,OHIO,39,EXCELLENT,20
SURVEY,2021,WEEK #31,OHIO,39,FAIR,15
SURVEY,2021,WEEK #31,OHIO,39,GOOD,60
SURVEY,2021,WEEK #31,OHIO,39,POOR,4
SURVEY,2021,WEEK #31,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #31,VIRGINIA,51,EXCELLENT,14
SURVEY,2021,WEEK #31,VIRGINIA,51,FAIR,27
SURVEY,2021,WEEK #31,VIRGINIA,51,GOOD,48
SURVEY,2021,WEEK #31,VIRGINIA,51,POOR,9
SURVEY,2021,WEEK #31,VIRGINIA,51,VERY POOR,2
SURVEY,2021,WEEK #31,WISCONSIN,55,EXCELLENT,29
SURVEY,2021,WEEK #31,WISCONSIN,55,FAIR,18
SURVEY,2021,WEEK #31,WISCONSIN,55,GOOD,48
SURVEY,2021,WEEK #31,WISCONSIN,55,POOR,4
SURVEY,2021,WEEK #31,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #32,KANSAS,20,EXCELLENT,10
SURVEY,2021,WEEK #32,KANSAS,20,FAIR,24
SURVEY,2021,WEEK #32,KANSAS,20,GOOD,52
SURVEY,2021,WEEK #32,KANSAS,20,POOR,10
SURVEY,2021,WEEK #32,KANSAS,20,VERY POOR,4
SURVEY,2021,WEEK #32,MISSOURI,29,EXCELLENT,13
SURVEY,2021,WEEK #32,MISSOURI,29,FAIR,26
SURVEY,2021,WEEK #32,MISSOURI,29,GOOD,54
SURVEY,2021,WEEK #32,MISSOURI,29,POOR,5
SURVEY,2021,WEEK #32,MISSOURI,29,VERY POOR,2
SURVEY,2021,WEEK #32,OHIO,39,EXCELLENT,22
SURVEY,2021,WEEK #32,OHIO,39,FAIR,16
SURVEY,2021,WEEK #32,OHIO,39,GOOD,59
SURVEY,2021,WEEK #32,OHIO,39,POOR,3
SURVEY,2021,WEEK #32,OHIO,39,VERY POOR,0
SURVEY,2021,WEEK #32,VIRGINIA,51,EXCELLENT,5
SURVEY,2021,WEEK #32,VIRGINIA,51,FAIR,26
SURVEY,2021,WEEK #32,VIRGINIA,51,GOOD,45
SURVEY,2021,WEEK #32,VIRGINIA,51,POOR,14
SURVEY,2021,WEEK #32,VIRGINIA,51,VERY POOR,10
SURVEY,2021,WEEK #32,WISCONSIN,55,EXCELLENT,30
SURVEY,2021,WEEK #32,WISCONSIN,55,FAIR,16
SURVEY,2021,WEEK #32,WISCONSIN,55,GOOD,50
SURVEY,2021,WEEK #32,WISCONSIN,55,POOR,3
SURVEY,2021,WEEK #32,WISCONSIN,55,VERY POOR,1
SURVEY,2021,WEEK #33,KANSAS,20,EXCELLENT,9
SURVEY,2021,WEEK #33,KANSAS,20,FAIR,26
SURVEY,2021,WEEK #33,KANSAS,20,GOOD,51
SURVEY,2021,WEEK #33,KANSAS,20,POOR,10
SURVEY,2021,WEEK #33,KANSAS,20,VERY POOR,4
SURVEY,2021,WEEK #33,MISSOURI,29,EXCELLENT,12
SURVEY,2021,WEEK #33,MISSOURI,29,FAIR,28
SURVEY,2021,WEEK #33,MISSOURI,29,GOOD,51
SURVEY,2021,WEEK #33,MISSOURI,29,POOR,7
SURVEY,2021,WEEK #33,MISSOURI,29,VERY POOR,2
SURVEY,2021,WEEK #33,OHIO,39,EXCELLENT,24
SURVEY,2021,WEEK #33,OHIO,39,FAIR,16
SURVEY,2021,WEEK #33,OHIO,39,GOOD,55
SURVEY,2021,WEEK #33,OHIO,39,POOR,4
SURVEY,2021,WEEK #33,OHIO,39,VERY POOR,1
SURVEY,2021,WEEK #33,VIRGINIA,51,EXCELLENT,5
